Angle,Front_to_Rear,Head_On,Sideswipe_Same_Dir,Sideswipe_Opp_Dir,Parked_Veh,Rear_to_Side,Rear_to_Rear,Single_Veh,Sev_1,Sev_2,Sev_3,Sev_4,Sev_5,Severe
154,199,14,68,10,5,1,0,64,359,87,62,5,2,69
65,74,7,24,2,4,1,0,25,135,43,20,1,3,24
68,82,3,29,2,2,0,0,14,125,46,22,6,1,29
146,93,16,30,18,1,1,0,20,187,90,42,5,1,48
299,268,35,101,18,14,1,1,67,519,174,92,13,6,111
20,15,4,6,2,0,0,0,1,26,12,8,2,0,10
6,18,2,5,0,1,0,0,5,22,7,7,0,1,8
31,11,1,3,1,1,0,0,7,26,20,9,0,0,9
8,14,0,2,1,0,0,0,5,16,5,7,2,0,9
15,10,0,1,2,1,0,0,3,16,9,7,0,0,7
4,6,1,0,0,0,0,0,2,5,5,3,0,0,3
28,24,7,1,1,5,0,0,18,36,23,21,3,1,25
13,13,1,2,0,0,0,0,5,16,8,10,0,0,10
39,34,2,13,1,0,1,0,18,51,31,23,3,0,26
41,18,4,5,2,0,0,0,8,38,19,20,1,0,21
6,18,1,3,0,0,0,0,2,17,9,4,0,0,4
54,41,6,9,4,4,0,0,22,59,45,32,3,1,36
13,3,2,5,3,6,0,0,5,15,11,8,3,0,11
7,1,1,1,2,1,0,0,4,8,3,6,0,0,6
6,2,0,0,0,2,0,0,6,7,4,4,1,0,5
6,5,0,2,0,1,0,0,7,13,4,4,0,0,4
0,1,0,1,0,1,0,0,1,2,1,1,0,0,1
3,9,0,0,1,0,0,0,5,12,3,3,0,0,3
4,8,0,3,1,0,0,0,1,14,3,0,0,0,0
6,25,1,4,1,0,0,0,0,31,5,1,0,0,1
12,19,2,6,0,0,0,0,1,29,7,4,0,0,4
57,47,10,13,5,1,0,0,13,93,41,11,1,0,12
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2,18,0,0,1,0,0,0,6,21,1,4,0,1,5
0,2,0,0,0,0,0,0,1,3,0,0,0,0,0
8,5,1,0,0,0,0,0,0,11,1,2,0,0,2
4,12,1,2,1,0,0,0,8,22,3,3,0,0,3
10,26,2,11,0,0,0,1,9,44,13,2,0,0,2
130,141,6,44,5,0,0,1,14,263,60,17,1,0,18
21,11,1,1,0,0,0,0,4,27,9,1,1,0,2
11,0,0,2,0,1,0,0,1,6,4,4,1,0,5
0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
0,0,0,1,0,0,0,0,11,7,3,1,1,0,2
0,1,0,0,0,1,0,0,23,20,2,2,1,0,3
0,3,0,1,0,0,0,0,29,24,5,4,0,0,4
0,0,0,1,0,1,0,0,8,6,3,1,0,0,1
0,2,0,1,0,0,0,0,15,13,3,2,0,0,2
0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
0,0,0,0,0,0,0,0,11,6,4,0,1,0,1
0,0,0,0,0,0,0,0,15,8,0,4,3,0,7
0,1,0,0,0,0,0,0,18,14,4,0,1,0,1
0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
0,0,0,1,0,0,0,0,9,9,0,1,0,0,1
0,0,0,0,0,0,0,0,9,8,1,0,0,0,0
0,4,0,0,0,0,0,0,16,15,3,1,1,0,2
0,0,0,1,0,0,0,0,24,20,1,3,1,0,4
0,0,0,0,0,0,0,0,20,13,3,1,2,1,4
0,0,0,0,0,0,0,0,3,2,0,1,0,0,1
0,0,0,3,0,0,0,0,40,36,3,2,1,1,4
0,2,0,2,0,1,0,0,31,29,2,2,2,1,5
0,0,0,0,0,0,0,0,7,3,1,3,0,0,3
0,2,0,4,0,1,0,0,93,82,3,11,4,0,15
0,0,0,0,1,0,0,0,15,13,2,1,0,0,1
0,0,0,0,0,0,0,0,16,12,2,1,1,0,2
1,0,0,0,0,0,0,0,19,12,3,1,4,0,5
1,2,0,1,0,0,0,0,21,13,4,4,3,1,8
0,1,0,0,0,0,0,0,36,24,8,4,0,1,5
0,0,0,0,0,0,0,0,6,5,0,0,1,0,1
0,0,1,0,0,0,0,0,10,9,0,1,1,0,2
0,0,0,0,0,0,0,0,6,5,0,0,1,0,1
0,1,0,2,0,0,0,0,6,7,0,1,0,1,2
0,0,0,1,0,0,0,0,4,5,0,0,0,0,0
0,0,0,0,0,0,0,0,17,11,1,0,4,1,5
0,1,0,0,0,0,0,0,26,20,2,2,2,1,5
0,1,0,0,0,0,0,0,6,5,1,0,1,0,1
0,1,0,1,0,2,0,0,5,7,0,1,1,0,2
0,3,0,0,0,1,0,0,18,18,4,0,0,0,0
0,2,0,1,0,0,0,0,18,15,3,2,1,0,3
0,1,0,0,0,0,0,0,21,17,2,3,0,0,3
0,1,0,1,0,1,0,0,9,9,1,2,0,0,2
0,0,0,0,0,0,0,0,6,5,1,0,0,0,0
0,2,0,1,0,0,0,0,1,2,2,0,0,0,0
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0,0,0,0,0,0,0,0,8,7,0,1,0,0,1
0,1,0,0,0,0,0,0,14,11,0,2,1,1,4
0,1,0,2,0,2,0,0,37,30,7,5,0,0,5
0,0,0,0,0,0,0,0,4,4,0,0,0,0,0
0,0,0,0,0,1,0,0,15,13,0,2,0,1,3
0,0,0,0,0,0,0,0,8,4,3,1,0,0,1
0,0,0,0,0,0,0,0,5,3,2,0,0,0,0
0,2,0,0,0,0,0,0,32,17,7,7,3,0,10
0,1,0,0,0,0,0,0,15,10,3,1,1,1,3
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,8,7,0,0,0,1,1
0,0,0,0,0,0,0,0,5,5,0,0,0,0,0
0,1,0,1,0,0,0,0,27,21,3,4,1,0,5
0,0,0,2,0,0,0,0,35,23,4,6,3,1,10
0,1,0,1,0,1,0,0,13,10,3,2,0,1,3
0,0,0,0,0,0,0,0,3,2,1,0,0,0,0
0,0,0,1,0,0,0,0,16,12,5,0,0,0,0
0,0,0,1,0,1,0,0,19,19,2,0,0,0,0
0,0,0,0,0,0,0,0,9,8,0,1,0,0,1
0,1,0,1,0,0,0,0,84,67,5,9,3,2,14
0,0,0,1,0,0,0,0,30,26,4,1,0,0,1
0,1,0,0,0,0,0,0,25,14,4,4,4,0,8
1,0,0,1,0,0,0,0,27,11,3,7,6,2,15
0,3,0,0,0,0,0,0,15,10,3,3,1,1,5
0,1,0,3,0,2,0,0,44,37,2,7,4,0,11
0,2,0,0,0,0,0,0,30,14,3,3,10,2,15
0,2,0,1,0,1,0,0,69,44,11,13,4,1,18
0,1,0,0,0,0,0,0,7,7,1,0,0,0,0
0,1,0,0,0,0,0,0,9,7,1,1,0,1,2
0,1,0,1,0,0,0,0,7,7,0,2,0,0,2
1,0,0,0,0,0,0,0,11,7,1,0,3,1,4
2,2,0,2,0,1,0,0,25,16,4,6,4,2,12
0,3,0,1,0,1,0,0,6,8,1,1,1,0,2
0,1,0,0,0,0,0,0,11,9,0,1,2,0,3
0,2,0,0,0,0,0,0,6,5,2,1,0,0,1
2,1,0,0,0,1,0,0,20,18,2,1,0,3,4
0,1,0,1,0,0,0,0,13,9,3,1,0,2,3
1,1,0,1,0,0,0,0,13,8,3,4,0,1,5
0,3,0,1,0,0,0,0,13,11,4,1,1,0,2
0,0,0,0,0,0,0,0,16,11,3,1,1,0,2
68,86,5,8,3,3,0,0,20,123,35,28,6,1,35
67,90,5,14,4,1,0,0,30,133,49,27,2,0,29
27,66,6,6,2,0,1,1,20,100,14,13,1,1,15
4,12,0,3,0,1,0,0,31,44,6,1,0,0,1
23,20,2,2,0,0,0,0,2,34,12,3,0,0,3
32,145,4,10,2,1,0,0,12,153,38,13,2,0,15
57,65,6,9,2,0,0,0,4,100,26,15,0,2,17
4,45,3,21,0,0,0,0,2,64,8,2,1,0,3
59,75,0,37,0,0,0,0,8,132,38,8,1,0,9
70,153,7,35,0,4,0,0,14,223,43,15,2,0,17
21,63,3,15,2,1,1,0,11,92,25,0,0,0,0
10,19,0,3,0,0,0,0,7,28,10,1,0,0,1
22,113,1,16,2,0,1,1,29,138,34,12,1,0,13
13,15,0,6,1,1,0,0,4,27,7,4,1,1,6
17,16,2,5,1,0,0,1,0,33,7,2,0,0,2
21,12,3,3,1,0,0,0,4,21,10,11,2,0,13
33,40,2,6,0,3,0,0,19,67,17,16,2,1,19
39,26,1,6,2,0,0,0,11,55,15,10,4,1,15
59,67,2,6,2,3,1,0,8,102,28,13,4,1,18
44,69,4,14,2,2,1,0,10,88,37,14,6,1,21
73,99,8,12,1,2,0,0,19,119,52,34,9,0,43
64,44,4,11,6,7,0,0,19,103,28,18,6,0,24
44,31,3,16,4,1,0,0,9,75,18,12,3,0,15
49,46,3,20,4,1,0,0,8,87,25,15,4,0,19
34,37,7,6,1,3,0,0,8,60,17,18,1,0,19
30,22,2,11,4,0,0,0,6,54,14,7,0,0,7
33,37,2,7,3,2,0,0,2,64,15,6,1,0,7
85,111,13,41,2,4,0,0,18,197,48,20,9,0,29
4,6,0,3,0,4,0,0,9,19,2,4,1,0,5
7,3,0,4,0,1,0,0,2,12,2,3,0,0,3
17,14,0,10,1,0,0,0,1,26,11,5,1,0,6
56,50,4,19,4,0,0,0,17,98,32,12,7,1,20
32,46,5,13,4,2,0,0,15,74,27,13,3,0,16
16,35,1,17,1,0,0,0,12,57,17,6,0,2,8
7,27,1,0,0,0,0,0,5,15,19,4,1,1,6
6,13,0,5,0,0,0,0,5,14,8,6,1,0,7
14,4,1,4,0,0,0,0,2,10,11,4,0,0,4
22,11,3,4,2,1,0,0,3,31,7,5,2,1,8
44,33,1,12,3,1,0,0,14,51,31,24,2,0,26
9,28,0,3,0,4,0,0,4,23,16,8,1,0,9
23,18,1,0,1,3,0,0,2,22,10,16,0,0,16
10,9,2,1,0,0,0,0,2,9,6,9,0,0,9
36,17,5,4,1,5,0,0,7,35,22,16,2,0,18
58,39,7,7,0,11,0,1,10,59,42,27,4,1,32
0,0,0,0,0,0,0,0,8,5,0,2,1,0,3
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
0,0,0,0,0,0,0,0,4,3,0,1,0,0,1
0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
0,0,0,0,0,0,0,0,4,4,0,0,0,0,0
0,0,0,0,0,0,0,0,6,4,0,2,0,0,2
0,0,0,0,0,0,0,0,2,1,1,0,0,0,0
0,1,0,0,0,0,0,0,10,8,1,1,0,1,2
0,0,0,0,0,0,0,0,4,2,1,0,1,0,1
0,1,0,0,0,0,0,0,7,6,1,1,0,0,1
1,1,0,1,1,0,0,0,39,26,4,11,1,1,13
2,1,0,1,0,0,0,0,24,20,2,4,2,0,6
1,0,0,0,0,0,0,0,5,5,0,1,0,0,1
1,0,0,0,0,0,0,0,6,6,0,1,0,0,1
0,0,1,0,0,0,0,0,17,13,1,3,0,1,4
0,0,0,1,0,0,0,0,7,4,3,0,1,0,1
0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
0,7,3,1,1,0,0,0,66,65,5,7,0,1,8
13,6,0,1,1,1,0,0,17,28,5,5,1,0,6
0,0,0,1,0,0,0,0,4,5,0,0,0,0,0
0,9,0,3,1,0,0,0,3,16,0,0,0,0,0
11,15,3,3,0,0,0,0,13,29,9,5,1,1,7
1,11,1,0,0,0,0,0,3,11,3,2,0,0,2
10,21,1,3,2,1,0,0,3,32,8,1,0,0,1
3,20,1,11,0,0,0,0,8,30,8,5,0,0,5
96,112,13,19,5,0,0,0,10,165,67,19,4,0,23
13,57,1,1,1,3,0,0,4,46,24,10,0,0,10
1,6,0,0,0,2,0,0,1,2,5,3,0,0,3
11,1,2,1,0,0,0,0,6,9,5,7,0,0,7
6,3,1,0,0,5,0,0,3,10,3,4,1,0,5
2,5,0,0,1,0,0,0,0,4,3,1,0,0,1
11,8,1,2,1,0,0,0,6,17,6,6,0,0,6
10,8,1,0,1,1,0,0,4,13,7,5,0,0,5
17,8,1,1,2,0,0,0,4,20,8,4,1,0,5
2,3,0,1,0,0,1,0,4,7,1,3,0,0,3
26,23,0,5,1,0,0,0,6,40,16,4,1,0,5
6,10,0,0,1,0,0,0,2,16,0,2,1,0,3
4,39,0,0,1,0,0,0,20,50,11,2,1,0,3
0,0,0,0,0,1,0,0,1,2,0,0,0,0,0
0,0,0,0,0,0,0,0,2,0,0,1,1,0,2
2,0,0,1,0,0,0,0,6,6,3,0,0,0,0
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,0,0,0,0,0,0,0,11,9,2,0,1,0,1
1,0,0,1,0,0,0,0,12,11,2,0,1,0,1
10,1,1,0,4,0,0,0,7,14,1,6,1,1,8
25,31,0,8,2,1,0,0,9,59,11,6,0,0,6
4,24,1,3,0,0,0,0,2,25,7,2,0,0,2
16,99,2,17,0,0,0,0,2,111,19,6,0,0,6
38,163,1,11,1,0,0,0,33,171,60,13,3,0,16
6,24,1,0,1,0,0,0,8,30,7,2,1,0,3
28,53,0,14,1,0,0,0,5,80,16,2,3,0,5
0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
0,4,0,1,0,0,0,0,2,5,1,1,0,0,1
3,8,2,0,0,0,0,0,2,9,2,3,1,0,4
27,14,1,2,1,0,0,0,5,26,10,12,2,0,14
10,12,3,2,0,0,0,0,6,18,8,4,1,2,7
4,2,1,0,0,0,0,0,1,3,3,1,1,0,2
14,8,1,0,0,0,0,0,2,12,5,7,0,1,8
28,13,0,1,2,0,0,0,2,27,7,11,1,0,12
0,21,0,0,0,0,0,1,1,12,8,2,1,0,3
8,28,0,2,0,0,0,0,10,29,14,4,1,0,5
11,12,1,3,0,0,0,0,9,22,6,7,1,0,8
7,3,1,5,0,0,0,0,0,13,1,2,0,0,2
0,12,0,1,0,0,0,0,2,12,1,2,0,0,2
9,7,0,0,0,5,0,0,7,18,3,4,3,0,7
5,3,1,0,1,4,0,0,1,8,2,4,1,0,5
13,8,1,1,0,7,0,0,3,19,8,4,1,1,6
7,3,0,1,1,2,0,0,0,12,1,1,0,0,1
15,1,1,4,0,1,0,0,5,15,4,7,1,0,8
1,1,0,1,0,0,0,0,0,2,1,0,0,0,0
0,0,0,0,0,0,0,0,2,1,0,1,0,0,1
0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
0,0,0,0,0,0,0,0,7,5,0,0,0,2,2
0,0,0,0,0,1,0,0,8,5,2,0,2,0,2
0,1,0,0,0,0,0,0,3,2,1,1,0,0,1
0,15,1,9,0,2,0,0,98,82,17,8,15,3,26
0,1,0,0,0,1,0,0,25,19,5,0,1,2,3
0,3,0,2,0,0,0,0,18,14,3,5,1,0,6
0,0,1,2,0,2,0,0,15,12,1,2,5,0,7
0,3,0,2,0,0,0,0,9,7,3,0,3,1,4
0,2,0,2,0,0,0,0,19,13,0,9,0,1,10
0,1,0,0,0,1,0,0,32,19,7,5,1,2,8
0,0,0,2,1,1,0,0,15,12,3,2,1,1,4
0,2,0,3,0,1,0,0,17,16,3,4,0,0,4
0,4,0,0,0,1,0,0,11,9,0,5,2,0,7
0,0,0,0,0,0,0,0,4,3,0,1,0,0,1
0,10,0,3,0,0,0,0,19,23,6,3,0,0,3
0,3,0,0,0,0,0,0,4,6,1,0,0,0,0
4,25,0,12,0,1,0,0,42,65,12,4,3,0,7
0,17,0,7,0,2,0,0,42,47,11,8,1,1,10
1,18,1,6,0,2,0,0,90,99,10,7,2,0,9
0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
0,1,0,0,0,0,0,0,6,5,1,1,0,0,1
1,2,0,1,0,0,0,0,14,14,1,2,1,0,3
0,2,0,0,0,0,0,0,3,5,0,0,0,0,0
1,2,0,5,0,0,0,0,14,18,2,1,1,0,2
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,1,0,2,0,0,0,0,8,9,0,2,0,0,2
0,1,0,4,0,0,0,0,10,11,4,0,0,0,0
0,15,0,9,0,1,0,0,29,41,7,5,1,0,6
0,9,1,6,0,0,0,0,11,21,4,1,1,0,2
0,19,0,4,0,0,0,0,5,22,5,1,0,0,1
1,7,0,14,0,0,0,0,27,37,7,4,1,0,5
1,2,0,8,0,0,0,0,27,27,7,3,1,0,4
1,6,0,9,0,0,0,0,20,28,4,4,0,0,4
2,47,0,19,0,0,0,0,26,62,22,10,0,0,10
5,223,2,47,0,0,0,1,47,223,77,22,2,1,25
3,44,3,18,0,2,0,0,46,91,19,6,0,0,6
1,8,0,7,0,0,0,0,5,16,3,2,0,0,2
4,14,1,8,0,0,0,0,37,42,11,10,1,0,11
2,20,1,24,0,1,0,0,63,83,15,10,3,0,13
0,5,0,6,0,0,0,0,8,15,2,2,0,0,2
0,7,0,7,0,0,0,0,20,29,4,1,0,0,1
1,5,0,1,0,1,0,0,23,23,5,2,1,0,3
0,1,0,0,0,0,0,0,2,3,0,0,0,0,0
2,10,0,20,0,1,0,0,59,69,12,8,2,1,11
4,6,0,13,0,2,1,0,50,56,13,7,0,0,7
6,43,3,38,2,5,0,0,195,224,38,23,5,2,30
4,24,0,21,0,2,0,0,78,89,23,9,6,2,17
0,6,0,8,1,0,0,0,15,22,4,1,2,1,4
1,34,0,22,0,0,0,0,47,81,13,6,3,1,10
0,4,0,8,1,1,0,0,20,26,1,3,4,0,7
0,1,0,0,0,0,0,0,2,3,0,0,0,0,0
2,2,0,1,0,0,0,0,18,19,3,0,1,0,1
1,0,1,6,0,0,0,0,25,25,2,5,0,1,6
0,0,0,0,0,0,0,0,21,20,0,1,0,0,1
3,7,0,9,0,0,0,0,74,67,7,15,4,0,19
0,2,0,0,0,0,0,0,8,6,0,2,2,0,4
0,2,0,5,0,1,0,0,47,49,3,2,1,0,3
0,1,0,2,0,0,0,0,53,46,4,3,3,0,6
0,1,0,2,0,0,0,0,6,9,0,0,0,0,0
0,0,0,1,0,0,0,0,14,9,3,2,1,0,3
4,9,0,18,0,1,0,0,114,97,18,17,11,3,31
0,1,0,2,0,1,0,0,27,23,1,5,2,0,7
0,1,1,6,0,0,0,0,19,20,1,5,1,0,6
0,1,0,0,0,0,0,0,9,3,4,2,1,0,3
0,1,0,0,0,2,0,0,6,8,1,0,0,0,0
0,0,0,0,0,0,0,0,4,3,1,0,0,0,0
1,18,0,13,1,3,0,0,88,61,28,19,15,1,35
0,4,0,1,0,0,0,0,31,26,4,3,2,1,6
1,6,0,5,0,0,0,0,19,15,7,4,3,2,9
0,6,0,2,0,1,0,0,20,16,3,7,1,2,10
0,6,0,1,0,0,0,0,15,11,6,5,0,0,5
0,1,0,0,0,1,0,0,26,21,0,3,2,2,7
0,3,0,2,0,2,0,0,44,31,4,12,3,1,16
1,2,0,2,1,0,0,0,15,11,5,1,4,0,5
0,1,0,4,0,1,0,0,22,21,1,6,0,0,6
0,1,0,0,0,0,0,0,16,13,1,2,1,0,3
0,0,0,1,0,0,0,0,5,4,1,1,0,0,1
2,8,0,10,0,1,0,0,27,42,3,2,1,0,3
0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
0,23,0,8,2,0,0,0,65,71,10,12,3,2,17
1,7,0,13,0,1,0,0,45,58,7,2,0,0,2
0,18,0,2,0,1,0,0,62,68,4,9,1,1,11
0,1,0,0,0,0,0,0,2,3,0,0,0,0,0
0,1,1,0,0,0,0,0,5,4,1,1,1,0,2
0,3,0,3,0,0,0,0,19,22,1,1,1,0,2
1,0,0,0,0,0,0,0,6,4,3,0,0,0,0
0,0,0,5,0,0,0,0,13,12,1,3,1,1,5
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0,4,0,6,0,0,0,0,18,25,2,1,0,0,1
0,3,0,5,0,1,0,0,19,23,3,2,0,0,2
1,88,1,27,0,0,0,0,38,111,23,15,5,1,21
0,9,0,3,0,0,0,0,12,20,2,2,0,0,2
0,3,0,9,0,0,0,0,7,14,3,2,0,0,2
0,15,0,15,0,0,0,0,39,53,9,5,2,0,7
0,3,0,7,1,0,0,0,17,21,5,2,0,0,2
1,8,1,5,0,3,0,0,43,38,16,5,2,0,7
0,59,0,24,0,1,0,0,26,75,27,7,1,0,8
2,51,0,20,1,1,0,0,33,75,23,7,3,0,10
0,28,3,17,0,0,0,0,6,40,10,4,0,0,4
0,12,0,4,0,0,0,0,10,21,1,3,1,0,4
0,8,0,10,0,1,0,0,9,19,5,4,0,0,4
2,27,1,13,0,0,0,0,18,48,6,5,2,0,7
0,4,0,2,0,0,0,0,8,9,2,3,0,0,3
3,6,0,6,0,0,0,0,34,38,6,4,1,0,5
1,5,0,9,0,0,0,0,14,18,9,2,0,0,2
0,1,0,2,0,0,0,0,4,6,1,0,0,0,0
1,5,0,17,0,0,0,0,38,48,7,6,0,0,6
1,8,0,10,0,0,0,0,33,40,7,5,0,0,5
4,27,0,52,0,1,0,1,156,196,28,12,4,1,17
2,26,0,22,0,3,0,0,52,90,9,3,3,0,6
1,4,0,6,0,0,0,0,19,25,2,3,0,0,3
3,14,2,22,0,0,1,0,99,105,15,15,6,0,21
0,1,0,5,0,0,0,0,33,35,2,1,1,0,2
0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
1,5,0,1,0,0,0,0,16,17,2,2,2,0,4
0,14,0,3,0,0,0,0,32,37,6,3,3,0,6
0,10,0,2,0,0,0,0,11,18,3,2,0,0,2
1,5,0,11,0,2,0,0,75,78,6,8,2,0,10
0,0,0,0,0,0,0,0,5,5,0,0,0,0,0
2,5,0,3,0,2,0,0,39,43,4,3,0,1,4
0,0,0,4,0,0,0,0,50,44,6,3,1,0,4
0,1,0,3,0,0,0,0,6,10,0,0,0,0,0
1,1,0,3,0,0,0,0,14,12,4,1,2,0,3
1,4,1,13,0,0,0,0,132,113,14,17,5,2,24
0,2,0,5,0,0,0,0,18,20,1,3,1,0,4
0,3,0,5,0,1,0,0,28,28,1,4,4,0,8
1,0,0,0,0,0,0,0,3,3,0,1,0,0,1
1,4,0,0,0,1,0,0,4,8,1,1,0,0,1
11,12,0,0,2,2,0,0,2,24,3,1,1,0,2
2,3,0,0,0,0,0,0,1,5,0,1,0,0,1
1,0,0,2,1,3,0,0,2,8,1,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1,0,0,0,0,1,0,0,0,2,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,0,0,1,0,0,0,0,5,3,2,1,0,0,1
0,1,0,1,0,0,0,0,6,6,0,2,0,0,2
0,1,0,0,0,0,0,0,9,7,2,1,0,0,1
0,0,0,0,0,0,0,0,7,5,2,0,0,0,0
0,0,0,0,0,0,0,0,5,2,2,1,0,0,1
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,6,5,0,1,0,0,1
0,0,0,0,0,0,0,0,5,3,2,0,0,0,0
0,0,0,0,0,0,0,0,7,5,0,1,0,1,2
0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
1,1,0,1,0,1,0,0,30,23,1,6,2,2,10
0,0,1,3,0,1,0,0,43,34,6,7,1,0,8
0,4,0,1,0,0,0,0,14,11,3,2,3,0,5
0,1,0,2,0,3,0,0,19,20,0,4,1,0,5
0,2,0,2,0,0,0,0,11,13,0,0,0,2,2
1,5,0,5,0,0,0,0,49,38,15,3,2,2,7
1,1,0,1,0,1,0,0,28,23,5,3,1,0,4
0,0,0,1,0,0,0,0,7,8,0,0,0,0,0
0,0,0,1,0,0,0,0,5,4,0,2,0,0,2
0,0,0,1,0,0,0,0,4,4,1,0,0,0,0
0,1,0,2,0,0,0,0,2,5,0,0,0,0,0
0,3,0,1,0,0,0,0,7,11,0,0,0,0,0
0,0,0,2,0,0,0,0,20,20,1,1,0,0,1
0,0,0,0,0,0,0,0,33,28,3,2,0,0,2
1,4,0,4,0,0,0,0,34,32,2,8,1,0,9
0,0,0,0,0,0,0,0,4,3,1,0,0,0,0
0,3,0,13,0,0,0,0,109,99,15,10,1,0,11
0,2,0,3,0,1,0,0,27,28,1,4,0,0,4
0,2,0,0,0,0,0,0,7,7,1,0,0,1,1
1,2,0,3,0,0,0,0,53,54,2,3,0,0,3
0,1,0,5,0,1,0,0,85,78,8,5,1,0,6
0,1,0,0,0,0,0,0,7,8,0,0,0,0,0
1,0,0,0,0,1,0,0,41,35,5,3,0,0,3
0,4,0,0,0,2,0,0,78,71,4,6,1,2,9
0,0,0,0,0,0,0,0,7,7,0,0,0,0,0
0,0,0,0,0,0,0,0,11,11,0,0,0,0,0
0,0,0,0,0,0,0,0,22,19,3,0,0,0,0
0,0,0,1,0,0,0,0,8,8,0,0,1,0,1
0,0,0,0,0,0,0,0,16,10,2,3,1,0,4
0,0,0,0,0,0,0,0,7,5,2,0,0,0,0
0,2,0,0,0,0,0,0,21,14,4,4,1,0,5
2,4,0,2,0,0,0,0,33,25,6,5,2,3,10
0,0,0,1,0,0,1,0,12,8,2,4,0,0,4
1,1,0,3,0,0,0,0,16,15,2,4,0,0,4
0,2,0,1,0,0,0,0,9,8,1,3,0,0,3
0,8,0,2,0,1,0,0,37,30,9,8,1,0,9
1,2,0,3,0,1,0,0,27,24,4,6,0,0,6
0,0,0,0,0,0,0,0,13,9,1,3,0,0,3
0,1,0,1,0,0,0,0,9,8,1,2,0,0,2
0,0,0,1,0,0,0,0,6,7,0,0,0,0,0
0,0,0,2,0,0,0,0,3,4,0,1,0,0,1
2,0,0,3,0,0,0,0,7,10,1,1,0,0,1
1,1,0,2,0,0,0,0,30,27,3,3,1,0,4
0,0,0,0,0,0,0,0,11,5,1,4,0,1,5
0,4,0,3,1,0,0,0,29,32,3,1,1,0,2
1,6,0,9,0,1,0,0,64,71,5,5,0,0,5
0,2,0,1,0,0,0,0,15,16,1,0,1,0,1
0,0,0,1,0,0,0,0,9,8,2,0,0,0,0
1,0,0,4,0,1,0,0,46,46,5,0,0,1,1
0,3,0,4,0,1,0,0,67,63,7,2,1,2,5
0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
0,0,1,1,0,0,0,0,21,20,0,2,0,1,3
2,1,0,6,0,0,0,0,59,58,7,1,2,0,3
0,1,0,0,0,0,0,0,13,11,2,1,0,0,1
0,1,0,1,0,1,0,0,10,10,0,0,3,0,3
0,0,0,0,0,0,0,0,37,35,0,1,1,0,2
0,0,0,0,0,0,0,0,7,4,1,1,1,0,2
7,6,1,1,0,1,0,0,40,42,5,5,4,0,9
3,5,0,1,0,0,0,0,13,16,1,4,1,0,5
9,5,0,4,2,0,0,0,10,15,5,8,1,1,10
19,22,0,3,0,1,0,0,11,36,10,7,1,2,10
2,20,0,3,0,0,0,0,22,25,7,11,2,2,15
0,4,0,5,0,0,0,0,10,6,8,4,1,0,5
6,8,0,7,0,0,0,0,10,21,4,6,0,0,6
3,28,0,3,0,0,0,0,14,21,12,10,5,0,15
1,5,0,2,0,0,0,0,6,7,2,4,1,0,5
0,0,1,0,0,0,0,0,4,4,0,0,1,0,1
0,16,0,3,0,0,0,0,1,15,2,3,0,0,3
0,2,0,1,0,1,0,0,2,5,0,1,0,0,1
1,1,0,2,0,1,0,0,2,7,0,0,0,0,0
1,6,1,5,1,0,0,0,20,26,2,4,2,0,6
13,24,0,2,0,1,0,0,19,41,8,5,3,2,10
4,10,0,2,0,1,0,0,12,23,2,4,0,0,4
10,13,0,6,1,0,0,0,5,27,3,5,0,0,5
22,21,0,3,1,0,0,0,15,41,12,4,5,0,9
5,6,0,10,0,1,0,0,19,28,3,4,6,0,10
14,8,0,3,0,0,0,0,12,19,3,11,3,1,15
8,4,0,5,0,0,0,0,20,25,2,6,4,0,10
